symbol,price,time
BEAMUSDT,0.06520000,2023-04-16 20:29:56.935000
HBARUSDT,0.06770000,2023-04-16 20:29:57.705000
KAVAUSDT,0.95000000,2023-04-16 20:29:58.483000
ARPAUSDT,0.04499000,2023-04-16 20:29:59.244000
IOTXUSDT,0.02917000,2023-04-16 20:30:00.016000
CTXCUSDT,0.24010000,2023-04-16 20:30:00.777000
TROYUSDT,0.00371500,2023-04-16 20:30:01.789000
VITEUSDT,0.02488000,2023-04-16 20:30:02.548000
DREPUSDT,0.48130000,2023-04-16 20:30:03.331000
BULLUSDT,1370.28000000,2023-04-16 20:30:04.123000
BEARUSDT,11.16000000,2023-04-16 20:30:04.911000
AIONUSDT,0.00943000,2023-04-16 20:30:05.690000
COTIUSDT,0.09650000,2023-04-16 20:30:06.565000
STPTUSDT,0.05392000,2023-04-16 20:30:07.331000
DATAUSDT,0.04056000,2023-04-16 20:30:09.092000
CTSIUSDT,0.25380000,2023-04-16 20:30:09.864000
HIVEUSDT,0.45180000,2023-04-16 20:30:10.635000
ARDRUSDT,0.09620000,2023-04-16 20:30:11.413000
LENDUSDT,0.51431000,2023-04-16 20:30:12.180000
STMXUSDT,0.00608900,2023-04-16 20:30:12.949000
COMPUSDT,45.16000000,2023-04-16 20:30:13.727000
BKRWUSDT,0.00084530,2023-04-16 20:30:15.004000
VTHOUSDT,0.00147200,2023-04-16 20:30:15.791000
MANAUSDT,0.63640000,2023-04-16 20:30:16.556000
IRISUSDT,0.03362000,2023-04-16 20:30:17.325000
SANDUSDT,0.68100000,2023-04-16 20:30:18.087000
LUNAUSDT,1.41460000,2023-04-16 20:30:18.858000
PAXGUSDT,2020.00000000,2023-04-16 20:30:19.664000
WNXMUSDT,29.79000000,2023-04-16 20:30:20.432000
BZRXUSDT,0.21560000,2023-04-16 20:30:21.199000
YFIIUSDT,1127.80000000,2023-04-16 20:30:21.978000
EGLDUSDT,43.16000000,2023-04-16 20:30:22.741000
RUNEUSDT,1.66000000,2023-04-16 20:30:23.595000
WINGUSDT,7.65000000,2023-04-16 20:30:24.361000
AVAXUSDT,19.14000000,2023-04-16 20:30:25.123000
AAVEUSDT,81.50000000,2023-04-16 20:30:25.899000
NEARUSDT,2.29800000,2023-04-16 20:30:26.668000
AKROUSDT,0.00494000,2023-04-16 20:30:27.429000
HARDUSDT,0.19240000,2023-04-16 20:30:28.212000
UNFIUSDT,5.51400000,2023-04-16 20:30:28.992000
ROSEUSDT,0.07345000,2023-04-16 20:30:29.784000
SUSDUSDT,0.99600000,2023-04-16 20:30:30.561000
REEFUSDT,0.00303700,2023-04-16 20:30:31.819000
CELOUSDT,0.72000000,2023-04-16 20:30:33.073000
FIROUSDT,2.35900000,2023-04-16 20:30:33.855000
DODOUSDT,0.19080000,2023-04-16 20:30:34.626000
CAKEUSDT,3.71200000,2023-04-16 20:30:35.885000
PONDUSDT,0.01069000,2023-04-16 20:30:36.656000
DEGOUSDT,2.39500000,2023-04-16 20:30:37.428000
LINAUSDT,0.01417300,2023-04-16 20:30:38.197000
PERPUSDT,0.89886000,2023-04-16 20:30:38.997000
RAMPUSDT,0.05240000,2023-04-16 20:30:40.264000
AUTOUSDT,117.30000000,2023-04-16 20:30:41.024000
BAKEUSDT,0.22500000,2023-04-16 20:30:41.789000
SHIBUSDT,0.00001155,2023-04-16 20:30:42.555000
POLSUSDT,0.46900000,2023-04-16 20:30:43.331000
MASKUSDT,5.63700000,2023-04-16 20:30:44.111000
TORNUSDT,4.06000000,2023-04-16 20:30:44.885000
KEEPUSDT,0.62510000,2023-04-16 20:30:45.660000
KLAYUSDT,0.26450000,2023-04-16 20:30:46.423000
BONDUSDT,4.59400000,2023-04-16 20:30:47.193000
DEXEUSDT,3.03800000,2023-04-16 20:30:47.968000
FLOWUSDT,1.05400000,2023-04-16 20:30:48.735000
MINAUSDT,0.79800000,2023-04-16 20:30:49.516000
FARMUSDT,36.80000000,2023-04-16 20:30:50.299000
MBOXUSDT,0.58400000,2023-04-16 20:30:51.061000
GHSTUSDT,1.13300000,2023-04-16 20:30:51.838000
WAXPUSDT,0.07420000,2023-04-16 20:30:52.611000
DYDXUSDT,2.83100000,2023-04-16 20:30:53.384000
POLYUSDT,0.26960000,2023-04-16 20:30:54.147000
IDEXUSDT,0.05741000,2023-04-16 20:30:54.918000
VIDTUSDT,0.03888000,2023-04-16 20:30:55.693000
USDPUSDT,0.99930000,2023-04-16 20:30:56.509000
GALAUSDT,0.04297000,2023-04-16 20:30:57.271000
FIDAUSDT,0.44010000,2023-04-16 20:30:58.363000
AGLDUSDT,0.54500000,2023-04-16 20:30:59.133000
BETAUSDT,0.09935000,2023-04-16 20:30:59.922000
RAREUSDT,0.13210000,2023-04-16 20:31:01.189000
MOVRUSDT,8.96000000,2023-04-16 20:31:01.997000
CITYUSDT,6.20000000,2023-04-16 20:31:02.776000
KP3RUSDT,83.17000000,2023-04-16 20:31:03.555000
POWRUSDT,0.19990000,2023-04-16 20:31:04.331000
RNDRUSDT,1.72700000,2023-04-16 20:31:05.109000
ALCXUSDT,20.79000000,2023-04-16 20:31:05.876000
BICOUSDT,0.43900000,2023-04-16 20:31:06.651000
FLUXUSDT,0.72100000,2023-04-16 20:31:07.412000
HIGHUSDT,2.44900000,2023-04-16 20:31:08.189000
OOKIUSDT,0.00439000,2023-04-16 20:31:08.953000
GLMRUSDT,0.40460000,2023-04-16 20:31:09.718000
LOKAUSDT,0.56200000,2023-04-16 20:31:10.486000
SCRTUSDT,0.74300000,2023-04-16 20:31:11.269000
API3USDT,1.70000000,2023-04-16 20:31:12.038000
BTTCUSDT,0.00000063,2023-04-16 20:31:12.797000
ASTRUSDT,0.07260000,2023-04-16 20:31:13.559000
BIFIUSDT,522.50000000,2023-04-16 20:31:14.334000
NEXOUSDT,0.70600000,2023-04-16 20:31:15.091000
LUNCUSDT,0.00012720,2023-04-16 20:31:15.864000
NEBLUSDT,0.50000000,2023-04-16 20:31:16.629000
OSMOUSDT,0.85200000,2023-04-16 20:31:17.444000
HOOKUSDT,2.34380000,2023-04-16 20:31:18.206000
HIFIUSDT,0.43730000,2023-04-16 20:31:18.972000
PROSUSDT,0.54970000,2023-04-16 20:31:19.737000
AGIXUSDT,0.42926000,2023-04-16 20:31:20.500000
LQTYUSDT,2.33400000,2023-04-16 20:31:21.262000
BETHUSDT,2088.67000000,2023-04-16 20:31:22.023000
USTCUSDT,0.02259222,2023-04-16 20:31:22.792000
PROMUSDT,5.15000000,2023-04-16 20:31:23.558000
LOOMUSDT,0.06590000,2023-04-16 20:31:24.333000
RDNTUSDT,0.44790000,2023-04-16 20:31:25.110000
QTUMUSDT,3.41200000,2023-04-16 20:31:25.879000
TUSDUSDT,0.99930000,2023-04-16 20:31:26.651000
IOTAUSDT,0.22560000,2023-04-16 20:31:27.421000
NULSUSDT,0.28830000,2023-04-16 20:31:28.192000
USDCUSDT,0.99920000,2023-04-16 20:31:28.966000
LINKUSDT,7.95700000,2023-04-16 20:31:29.753000
USDSUSDT,0.99680000,2023-04-16 20:31:30.517000
IOSTUSDT,0.01188000,2023-04-16 20:31:31.297000
CELRUSDT,0.02624000,2023-04-16 20:31:32.068000
DASHUSDT,59.69000000,2023-04-16 20:31:33.326000
NANOUSDT,2.22400000,2023-04-16 20:31:34.595000
MITHUSDT,0.00345000,2023-04-16 20:31:36.345000
ATOMUSDT,12.74100000,2023-04-16 20:31:37.118000
ALGOUSDT,0.22910000,2023-04-16 20:31:37.886000
DOGEUSDT,0.08938000,2023-04-16 20:31:38.645000
DUSKUSDT,0.19820000,2023-04-16 20:31:39.909000
ANKRUSDT,0.03661000,2023-04-16 20:31:40.686000
NPXSUSDT,0.00703010,2023-04-16 20:31:41.462000
TOMOUSDT,0.77230000,2023-04-16 20:31:42.236000
PERLUSDT,0.03371000,2023-04-16 20:31:42.995000
DENTUSDT,0.00120100,2023-04-16 20:31:43.759000
DOCKUSDT,0.02372000,2023-04-16 20:31:44.529000
BANDUSDT,1.99400000,2023-04-16 20:31:45.291000
BUSDUSDT,0.99970000,2023-04-16 20:31:46.063000
BEAMUSDT,0.06520000,2023-04-16 20:31:46.824000
HBARUSDT,0.06770000,2023-04-16 20:31:47.599000
KAVAUSDT,0.95000000,2023-04-16 20:31:48.365000
ARPAUSDT,0.04502000,2023-04-16 20:31:49.142000
IOTXUSDT,0.02916000,2023-04-16 20:31:49.914000
CTXCUSDT,0.24010000,2023-04-16 20:31:50.714000
TROYUSDT,0.00372000,2023-04-16 20:31:51.485000
VITEUSDT,0.02487000,2023-04-16 20:31:52.248000
DREPUSDT,0.48170000,2023-04-16 20:31:53.017000
BULLUSDT,1370.28000000,2023-04-16 20:31:53.790000
BEARUSDT,11.16000000,2023-04-16 20:31:54.551000
AIONUSDT,0.00943000,2023-04-16 20:31:55.321000
COTIUSDT,0.09640000,2023-04-16 20:31:56.086000
STPTUSDT,0.05392000,2023-04-16 20:31:56.850000
DATAUSDT,0.04052000,2023-04-16 20:31:57.621000
CTSIUSDT,0.25450000,2023-04-16 20:31:58.390000
HIVEUSDT,0.45240000,2023-04-16 20:31:59.154000
ARDRUSDT,0.09630000,2023-04-16 20:31:59.931000
LENDUSDT,0.51431000,2023-04-16 20:32:00.716000
STMXUSDT,0.00609600,2023-04-16 20:32:01.965000
COMPUSDT,45.18000000,2023-04-16 20:32:02.732000
BKRWUSDT,0.00084530,2023-04-16 20:32:03.754000
VTHOUSDT,0.00147200,2023-04-16 20:32:04.556000
MANAUSDT,0.63640000,2023-04-16 20:32:05.327000
IRISUSDT,0.03365000,2023-04-16 20:32:06.087000
SANDUSDT,0.68090000,2023-04-16 20:32:07.323000
LUNAUSDT,1.41530000,2023-04-16 20:32:08.569000
PAXGUSDT,2020.00000000,2023-04-16 20:32:09.341000
WNXMUSDT,29.79000000,2023-04-16 20:32:10.100000
BZRXUSDT,0.21560000,2023-04-16 20:32:10.864000
YFIIUSDT,1128.40000000,2023-04-16 20:32:11.646000
EGLDUSDT,43.14000000,2023-04-16 20:32:12.424000
RUNEUSDT,1.66000000,2023-04-16 20:32:13.191000
WINGUSDT,7.65000000,2023-04-16 20:32:13.964000
AVAXUSDT,19.15000000,2023-04-16 20:32:14.746000
AAVEUSDT,81.50000000,2023-04-16 20:32:15.587000
NEARUSDT,2.29600000,2023-04-16 20:32:16.351000
AKROUSDT,0.00494000,2023-04-16 20:32:17.131000
HARDUSDT,0.19240000,2023-04-16 20:32:18.389000
UNFIUSDT,5.51300000,2023-04-16 20:32:19.152000
ROSEUSDT,0.07351000,2023-04-16 20:32:19.918000
SUSDUSDT,0.99600000,2023-04-16 20:32:20.678000
REEFUSDT,0.00303800,2023-04-16 20:32:21.442000
CELOUSDT,0.72100000,2023-04-16 20:32:22.207000
FIROUSDT,2.35900000,2023-04-16 20:32:22.963000
DODOUSDT,0.19120000,2023-04-16 20:32:23.731000
CAKEUSDT,3.70900000,2023-04-16 20:32:24.501000
PONDUSDT,0.01071000,2023-04-16 20:32:25.269000
DEGOUSDT,2.39700000,2023-04-16 20:32:26.031000
LINAUSDT,0.01415800,2023-04-16 20:32:26.793000
PERPUSDT,0.89997000,2023-04-16 20:32:27.558000
RAMPUSDT,0.05240000,2023-04-16 20:32:28.318000
AUTOUSDT,117.40000000,2023-04-16 20:32:29.091000
BAKEUSDT,0.22510000,2023-04-16 20:32:29.853000
SHIBUSDT,0.00001156,2023-04-16 20:32:30.609000
POLSUSDT,0.46900000,2023-04-16 20:32:31.370000
MASKUSDT,5.63300000,2023-04-16 20:32:32.163000
TORNUSDT,4.06000000,2023-04-16 20:32:33.909000
KEEPUSDT,0.62510000,2023-04-16 20:32:35.663000
KLAYUSDT,0.26470000,2023-04-16 20:32:36.424000
BONDUSDT,4.59900000,2023-04-16 20:32:37.685000
DEXEUSDT,3.04000000,2023-04-16 20:32:38.465000
FLOWUSDT,1.05400000,2023-04-16 20:32:39.228000
MINAUSDT,0.79900000,2023-04-16 20:32:39.998000
FARMUSDT,36.80000000,2023-04-16 20:32:40.767000
MBOXUSDT,0.58000000,2023-04-16 20:32:41.535000
GHSTUSDT,1.13300000,2023-04-16 20:32:42.299000
WAXPUSDT,0.07420000,2023-04-16 20:32:43.076000
DYDXUSDT,2.83100000,2023-04-16 20:32:43.830000
POLYUSDT,0.26960000,2023-04-16 20:32:44.585000
IDEXUSDT,0.05743000,2023-04-16 20:32:45.343000
VIDTUSDT,0.03885000,2023-04-16 20:32:46.115000
USDPUSDT,0.99930000,2023-04-16 20:32:46.875000
GALAUSDT,0.04299000,2023-04-16 20:32:47.634000
FIDAUSDT,0.44030000,2023-04-16 20:32:48.400000
AGLDUSDT,0.54500000,2023-04-16 20:32:49.162000
BETAUSDT,0.09934000,2023-04-16 20:32:49.924000
RAREUSDT,0.13220000,2023-04-16 20:32:50.795000
MOVRUSDT,8.98000000,2023-04-16 20:32:51.561000
CITYUSDT,6.19000000,2023-04-16 20:32:52.379000
KP3RUSDT,83.15000000,2023-04-16 20:32:53.143000
POWRUSDT,0.19990000,2023-04-16 20:32:53.915000
RNDRUSDT,1.73600000,2023-04-16 20:32:55.171000
ALCXUSDT,20.82000000,2023-04-16 20:32:55.951000
BICOUSDT,0.43900000,2023-04-16 20:32:56.711000
FLUXUSDT,0.72000000,2023-04-16 20:32:57.970000
HIGHUSDT,2.45000000,2023-04-16 20:32:58.741000
OOKIUSDT,0.00439000,2023-04-16 20:32:59.505000
GLMRUSDT,0.40560000,2023-04-16 20:33:00.289000
LOKAUSDT,0.56310000,2023-04-16 20:33:01.065000
SCRTUSDT,0.74200000,2023-04-16 20:33:01.837000
API3USDT,1.70000000,2023-04-16 20:33:02.645000
BTTCUSDT,0.00000063,2023-04-16 20:33:03.417000
ASTRUSDT,0.07250000,2023-04-16 20:33:04.217000
BIFIUSDT,522.60000000,2023-04-16 20:33:05.034000
NEXOUSDT,0.70600000,2023-04-16 20:33:05.848000
LUNCUSDT,0.00012720,2023-04-16 20:33:07.105000
NEBLUSDT,0.49700000,2023-04-16 20:33:07.872000
OSMOUSDT,0.85200000,2023-04-16 20:33:08.634000
HOOKUSDT,2.34620000,2023-04-16 20:33:09.390000
HIFIUSDT,0.43730000,2023-04-16 20:33:10.146000
PROSUSDT,0.54870000,2023-04-16 20:33:11.393000
AGIXUSDT,0.42946000,2023-04-16 20:33:12.154000
LQTYUSDT,2.33400000,2023-04-16 20:33:12.917000
BETHUSDT,2088.28000000,2023-04-16 20:33:13.691000
USTCUSDT,0.02258365,2023-04-16 20:33:14.452000
PROMUSDT,5.16000000,2023-04-16 20:33:15.216000
LOOMUSDT,0.06588000,2023-04-16 20:33:15.985000
RDNTUSDT,0.44860000,2023-04-16 20:33:16.739000
QTUMUSDT,3.41300000,2023-04-16 20:33:17.520000
TUSDUSDT,0.99940000,2023-04-16 20:33:18.279000
IOTAUSDT,0.22570000,2023-04-16 20:33:19.105000
NULSUSDT,0.28830000,2023-04-16 20:33:19.881000
USDCUSDT,0.99910000,2023-04-16 20:33:20.642000
LINKUSDT,7.95900000,2023-04-16 20:33:21.402000
USDSUSDT,0.99680000,2023-04-16 20:33:22.174000
IOSTUSDT,0.01186000,2023-04-16 20:33:22.946000
CELRUSDT,0.02649000,2023-04-16 20:33:23.706000
DASHUSDT,59.71000000,2023-04-16 20:33:24.481000
NANOUSDT,2.22400000,2023-04-16 20:33:25.237000
MITHUSDT,0.00345000,2023-04-16 20:33:26.002000
ATOMUSDT,12.71600000,2023-04-16 20:33:26.764000
ALGOUSDT,0.22900000,2023-04-16 20:33:27.531000
DOGEUSDT,0.08932000,2023-04-16 20:33:28.305000
DUSKUSDT,0.19870000,2023-04-16 20:33:29.059000
ANKRUSDT,0.03661000,2023-04-16 20:33:29.853000
NPXSUSDT,0.00703010,2023-04-16 20:33:30.618000
TOMOUSDT,0.77240000,2023-04-16 20:33:31.383000
PERLUSDT,0.03369000,2023-04-16 20:33:32.153000
DENTUSDT,0.00119900,2023-04-16 20:33:32.921000
DOCKUSDT,0.02372000,2023-04-16 20:33:34.689000
BANDUSDT,1.99300000,2023-04-16 20:33:35.955000
BUSDUSDT,0.99970000,2023-04-16 20:33:36.718000
BEAMUSDT,0.06520000,2023-04-16 20:33:37.970000
HBARUSDT,0.06770000,2023-04-16 20:33:38.739000
KAVAUSDT,0.95000000,2023-04-16 20:33:39.501000
ARPAUSDT,0.04503000,2023-04-16 20:33:40.294000
IOTXUSDT,0.02916000,2023-04-16 20:33:41.060000
CTXCUSDT,0.23990000,2023-04-16 20:33:41.824000
TROYUSDT,0.00373000,2023-04-16 20:33:42.592000
VITEUSDT,0.02487000,2023-04-16 20:33:43.358000
DREPUSDT,0.48170000,2023-04-16 20:33:44.625000
BULLUSDT,1370.28000000,2023-04-16 20:33:45.398000
BEARUSDT,11.16000000,2023-04-16 20:33:46.156000
AIONUSDT,0.00943000,2023-04-16 20:33:46.909000
COTIUSDT,0.09630000,2023-04-16 20:33:47.662000
STPTUSDT,0.05392000,2023-04-16 20:33:48.424000
DATAUSDT,0.04050000,2023-04-16 20:33:50.405000
CTSIUSDT,0.25300000,2023-04-16 20:33:51.167000
HIVEUSDT,0.45220000,2023-04-16 20:33:51.935000
ARDRUSDT,0.09630000,2023-04-16 20:33:52.693000
LENDUSDT,0.51431000,2023-04-16 20:33:53.469000
STMXUSDT,0.00609000,2023-04-16 20:33:54.716000
COMPUSDT,45.18000000,2023-04-16 20:33:55.527000
BKRWUSDT,0.00084530,2023-04-16 20:33:56.302000
VTHOUSDT,0.00147100,2023-04-16 20:33:57.071000
MANAUSDT,0.63620000,2023-04-16 20:33:57.847000
IRISUSDT,0.03370000,2023-04-16 20:33:58.613000
SANDUSDT,0.68100000,2023-04-16 20:33:59.373000
LUNAUSDT,1.41580000,2023-04-16 20:34:00.135000
PAXGUSDT,2019.00000000,2023-04-16 20:34:00.920000
WNXMUSDT,29.79000000,2023-04-16 20:34:01.704000
BZRXUSDT,0.21560000,2023-04-16 20:34:02.478000
YFIIUSDT,1128.10000000,2023-04-16 20:34:03.245000
EGLDUSDT,43.12000000,2023-04-16 20:34:04.063000
RUNEUSDT,1.66100000,2023-04-16 20:34:04.831000
WINGUSDT,7.66000000,2023-04-16 20:34:05.606000
AVAXUSDT,19.14000000,2023-04-16 20:34:06.395000
AAVEUSDT,81.60000000,2023-04-16 20:34:07.201000
NEARUSDT,2.29800000,2023-04-16 20:34:07.978000
AKROUSDT,0.00494000,2023-04-16 20:34:08.749000
HARDUSDT,0.19250000,2023-04-16 20:34:09.543000
UNFIUSDT,5.50200000,2023-04-16 20:34:10.323000
ROSEUSDT,0.07369000,2023-04-16 20:34:11.099000
SUSDUSDT,0.99600000,2023-04-16 20:34:11.866000
REEFUSDT,0.00304000,2023-04-16 20:34:12.718000
CELOUSDT,0.72000000,2023-04-16 20:34:13.567000
FIROUSDT,2.36100000,2023-04-16 20:34:14.362000
DODOUSDT,0.19170000,2023-04-16 20:34:15.147000
CAKEUSDT,3.71000000,2023-04-16 20:34:15.935000
PONDUSDT,0.01071000,2023-04-16 20:34:16.745000
DEGOUSDT,2.40200000,2023-04-16 20:34:17.571000
LINAUSDT,0.01415400,2023-04-16 20:34:18.384000
PERPUSDT,0.90304000,2023-04-16 20:34:19.191000
RAMPUSDT,0.05240000,2023-04-16 20:34:19.974000
AUTOUSDT,117.40000000,2023-04-16 20:34:21.219000
BAKEUSDT,0.22530000,2023-04-16 20:34:21.990000
SHIBUSDT,0.00001155,2023-04-16 20:34:22.764000
POLSUSDT,0.46900000,2023-04-16 20:34:24.034000
MASKUSDT,5.63700000,2023-04-16 20:34:24.834000
TORNUSDT,4.06000000,2023-04-16 20:34:25.634000
KEEPUSDT,0.62510000,2023-04-16 20:34:26.421000
KLAYUSDT,0.26480000,2023-04-16 20:34:27.214000
BONDUSDT,4.58900000,2023-04-16 20:34:28.003000
DEXEUSDT,3.04000000,2023-04-16 20:34:28.770000
FLOWUSDT,1.05500000,2023-04-16 20:34:29.535000
MINAUSDT,0.79900000,2023-04-16 20:34:30.323000
FARMUSDT,36.90000000,2023-04-16 20:34:31.107000
MBOXUSDT,0.57700000,2023-04-16 20:34:31.897000
GHSTUSDT,1.13300000,2023-04-16 20:34:32.755000
WAXPUSDT,0.07420000,2023-04-16 20:34:33.559000
DYDXUSDT,2.83400000,2023-04-16 20:34:34.834000
POLYUSDT,0.26960000,2023-04-16 20:34:37.104000
IDEXUSDT,0.05739000,2023-04-16 20:34:38.366000
VIDTUSDT,0.03890000,2023-04-16 20:34:39.676000
USDPUSDT,0.99920000,2023-04-16 20:34:40.441000
GALAUSDT,0.04299000,2023-04-16 20:34:41.199000
FIDAUSDT,0.44050000,2023-04-16 20:34:41.963000
AGLDUSDT,0.54600000,2023-04-16 20:34:43.249000
BETAUSDT,0.09933000,2023-04-16 20:34:44.045000
RAREUSDT,0.13210000,2023-04-16 20:34:44.856000
MOVRUSDT,8.98000000,2023-04-16 20:34:45.764000
CITYUSDT,6.16000000,2023-04-16 20:34:46.521000
KP3RUSDT,83.22000000,2023-04-16 20:34:47.322000
POWRUSDT,0.19990000,2023-04-16 20:34:48.095000
RNDRUSDT,1.72600000,2023-04-16 20:34:48.886000
ALCXUSDT,20.82000000,2023-04-16 20:34:49.691000
BICOUSDT,0.43900000,2023-04-16 20:34:50.482000
FLUXUSDT,0.72000000,2023-04-16 20:34:51.251000
HIGHUSDT,2.44100000,2023-04-16 20:34:52.039000
OOKIUSDT,0.00439000,2023-04-16 20:34:52.798000
GLMRUSDT,0.40740000,2023-04-16 20:34:53.562000
LOKAUSDT,0.56240000,2023-04-16 20:34:54.329000
SCRTUSDT,0.74300000,2023-04-16 20:34:55.596000
API3USDT,1.70200000,2023-04-16 20:34:56.376000
BTTCUSDT,0.00000062,2023-04-16 20:34:57.138000
ASTRUSDT,0.07250000,2023-04-16 20:34:57.907000
BIFIUSDT,522.30000000,2023-04-16 20:34:58.674000
NEXOUSDT,0.70600000,2023-04-16 20:34:59.448000
LUNCUSDT,0.00012725,2023-04-16 20:35:00.209000
NEBLUSDT,0.49900000,2023-04-16 20:35:01.028000
OSMOUSDT,0.85200000,2023-04-16 20:35:01.808000
HOOKUSDT,2.34680000,2023-04-16 20:35:02.580000
HIFIUSDT,0.43730000,2023-04-16 20:35:03.365000
PROSUSDT,0.54950000,2023-04-16 20:35:04.135000
AGIXUSDT,0.42947000,2023-04-16 20:35:04.904000
LQTYUSDT,2.33600000,2023-04-16 20:35:05.679000
BETHUSDT,2090.06000000,2023-04-16 20:35:06.458000
USTCUSDT,0.02259062,2023-04-16 20:35:07.246000
PROMUSDT,5.16000000,2023-04-16 20:35:08.034000
LOOMUSDT,0.06592000,2023-04-16 20:35:08.801000
RDNTUSDT,0.45010000,2023-04-16 20:35:09.572000
QTUMUSDT,3.41600000,2023-04-16 20:35:10.355000
TUSDUSDT,0.99930000,2023-04-16 20:35:11.117000
IOTAUSDT,0.22600000,2023-04-16 20:35:11.925000
NULSUSDT,0.28860000,2023-04-16 20:35:12.703000
USDCUSDT,0.99920000,2023-04-16 20:35:13.515000
LINKUSDT,7.96000000,2023-04-16 20:35:14.283000
USDSUSDT,0.99680000,2023-04-16 20:35:15.055000
IOSTUSDT,0.01188000,2023-04-16 20:35:15.829000
CELRUSDT,0.02656000,2023-04-16 20:35:16.599000
DASHUSDT,59.75000000,2023-04-16 20:35:17.374000
NANOUSDT,2.22400000,2023-04-16 20:35:18.147000
MITHUSDT,0.00345000,2023-04-16 20:35:18.920000
ATOMUSDT,12.72800000,2023-04-16 20:35:19.766000
ALGOUSDT,0.22920000,2023-04-16 20:35:20.573000
DOGEUSDT,0.08941000,2023-04-16 20:35:21.341000
DUSKUSDT,0.19860000,2023-04-16 20:35:22.104000
ANKRUSDT,0.03667000,2023-04-16 20:35:22.866000
NPXSUSDT,0.00703010,2023-04-16 20:35:23.633000
TOMOUSDT,0.77280000,2023-04-16 20:35:24.390000
PERLUSDT,0.03370000,2023-04-16 20:35:25.189000
DENTUSDT,0.00120000,2023-04-16 20:35:25.961000
DOCKUSDT,0.02372000,2023-04-16 20:35:26.725000
BANDUSDT,1.99600000,2023-04-16 20:35:27.492000
BUSDUSDT,0.99960000,2023-04-16 20:35:28.256000
BEAMUSDT,0.06520000,2023-04-16 20:35:29.033000
HBARUSDT,0.06780000,2023-04-16 20:35:29.803000
KAVAUSDT,0.94400000,2023-04-16 20:35:30.575000
ARPAUSDT,0.04509000,2023-04-16 20:35:31.344000
IOTXUSDT,0.02915000,2023-04-16 20:35:32.108000
CTXCUSDT,0.24070000,2023-04-16 20:35:32.874000
TROYUSDT,0.00373100,2023-04-16 20:35:33.640000
VITEUSDT,0.02487000,2023-04-16 20:35:34.400000
DREPUSDT,0.48200000,2023-04-16 20:35:35.676000
BULLUSDT,1370.28000000,2023-04-16 20:35:36.934000
BEARUSDT,11.16000000,2023-04-16 20:35:38.684000
AIONUSDT,0.00943000,2023-04-16 20:35:39.506000
COTIUSDT,0.09670000,2023-04-16 20:35:40.779000
STPTUSDT,0.05400000,2023-04-16 20:35:41.573000
DATAUSDT,0.04050000,2023-04-16 20:35:42.342000
CTSIUSDT,0.25270000,2023-04-16 20:35:43.595000
HIVEUSDT,0.45280000,2023-04-16 20:35:44.870000
ARDRUSDT,0.09630000,2023-04-16 20:35:45.654000
LENDUSDT,0.51431000,2023-04-16 20:35:46.436000
STMXUSDT,0.00609000,2023-04-16 20:35:47.224000
COMPUSDT,45.24000000,2023-04-16 20:35:48.010000
BKRWUSDT,0.00084530,2023-04-16 20:35:48.785000
VTHOUSDT,0.00147200,2023-04-16 20:35:49.596000
MANAUSDT,0.63680000,2023-04-16 20:35:50.373000
IRISUSDT,0.03382000,2023-04-16 20:35:51.144000
SANDUSDT,0.68160000,2023-04-16 20:35:51.915000
LUNAUSDT,1.41230000,2023-04-16 20:35:52.698000
PAXGUSDT,2019.00000000,2023-04-16 20:35:53.475000
WNXMUSDT,29.88000000,2023-04-16 20:35:54.254000
BZRXUSDT,0.21560000,2023-04-16 20:35:55.073000
YFIIUSDT,1128.10000000,2023-04-16 20:35:55.859000
EGLDUSDT,43.17000000,2023-04-16 20:35:56.643000
RUNEUSDT,1.66300000,2023-04-16 20:35:57.413000
WINGUSDT,7.68000000,2023-04-16 20:35:58.198000
AVAXUSDT,19.16000000,2023-04-16 20:35:58.978000
AAVEUSDT,81.50000000,2023-04-16 20:35:59.784000
NEARUSDT,2.29800000,2023-04-16 20:36:00.568000
AKROUSDT,0.00496000,2023-04-16 20:36:01.363000
HARDUSDT,0.19270000,2023-04-16 20:36:02.172000
UNFIUSDT,5.50900000,2023-04-16 20:36:02.961000
ROSEUSDT,0.07369000,2023-04-16 20:36:03.760000
SUSDUSDT,0.99600000,2023-04-16 20:36:04.561000
REEFUSDT,0.00304100,2023-04-16 20:36:05.321000
CELOUSDT,0.72100000,2023-04-16 20:36:06.119000
FIROUSDT,2.36100000,2023-04-16 20:36:06.944000
DODOUSDT,0.19160000,2023-04-16 20:36:07.811000
CAKEUSDT,3.71000000,2023-04-16 20:36:08.633000
PONDUSDT,0.01071000,2023-04-16 20:36:09.415000
DEGOUSDT,2.39300000,2023-04-16 20:36:10.189000
LINAUSDT,0.01416000,2023-04-16 20:36:11.017000
PERPUSDT,0.90309000,2023-04-16 20:36:11.799000
RAMPUSDT,0.05240000,2023-04-16 20:36:12.574000
AUTOUSDT,116.90000000,2023-04-16 20:36:13.366000
BAKEUSDT,0.22530000,2023-04-16 20:36:14.140000
SHIBUSDT,0.00001156,2023-04-16 20:36:15.398000
POLSUSDT,0.46800000,2023-04-16 20:36:16.168000
MASKUSDT,5.63900000,2023-04-16 20:36:16.937000
TORNUSDT,4.06000000,2023-04-16 20:36:17.708000
